id,municipio,IDHM,IDHM Renda,IDHM Longevidade,IDHM Educacao
2161 ,Turvelândia (GO),"0,691","0,671","0,813","0,605"
2161 ,Irecê (BA),"0,691","0,661","0,776","0,643"
2161 ,Itaguara (MG),"0,691","0,697","0,836","0,567"
2161 ,Caxambu do Sul (SC),"0,691","0,725","0,870","0,523"
2161 ,Santarém (PA),"0,691","0,632","0,807","0,648"
2161 ,Estiva (MG),"0,691","0,679","0,848","0,573"
2161 ,Nova Monte Verde (MT),"0,691","0,690","0,823","0,582"
2161 ,Conceição da Aparecida (MG),"0,691","0,688","0,847","0,566"
2161 ,Dom Pedro de Alcântara (RS),"0,691","0,697","0,820","0,577"
2161 ,Arambaré (RS),"0,691","0,694","0,833","0,570"
2161 ,Cambuci (RJ),"0,691","0,672","0,809","0,608"
2161 ,Iraí (RS),"0,691","0,684","0,819","0,590"
2161 ,Eldorado (SP),"0,691","0,633","0,847","0,615"
2161 ,Mara Rosa (GO),"0,691","0,680","0,838","0,579"
2161 ,Currais Novos (RN),"0,691","0,673","0,794","0,617"
2161 ,São Fidélis (RJ),"0,691","0,685","0,787","0,611"
